Assignment,Backfill,Category Description,Rank,Request Date (Month / Year),ID,Paid Hours,Work Hours
DVD: PIT,No,02 - ADMINISTRATION,SGT,2017-11-01,4141,4.00,4.00
DVD: PIT,No,04 - INVESTIGATIONS,,2017-07-01,9054,4.38,4.19
DVD: PIT,No,04 - INVESTIGATIONS,,2017-08-01,9055,2.95,2.73
DVD: PIT,No,04 - INVESTIGATIONS,,2017-09-01,9056,6.10,5.72
DVD: PIT,No,04 - INVESTIGATIONS,,2017-10-01,9057,4.05,3.27
DVD: PIT,No,04 - INVESTIGATIONS,,2017-11-01,9058,6.22,5.89
DVD: PIT,No,04 - INVESTIGATIONS,,2017-12-01,9059,5.92,5.92
DVD: PIT,No,04 - INVESTIGATIONS,,2018-01-01,9060,4.00,4.00
DVD: PIT,No,04 - INVESTIGATIONS,,2018-02-01,9061,3.40,3.40
DVD: PIT,No,04 - INVESTIGATIONS,SGT,2017-08-01,9062,1.00,1.00
DVD: PIT,No,04 - INVESTIGATIONS,SGT,2017-09-01,9063,4.33,3.67
DVD: PIT,No,04 - INVESTIGATIONS,SGT,2017-12-01,9064,5.50,4.63
DVD: PIT,No,04 - INVESTIGATIONS,SGT,2018-01-01,9065,4.00,2.00
DVD: PIT,No,05 - REIMBURSABLE/REVENUE,,2017-07-01,12031,4.44,4.44
DVD: PIT,No,05 - REIMBURSABLE/REVENUE,,2017-08-01,12032,4.89,4.89
DVD: PIT,No,05 - REIMBURSABLE/REVENUE,,2017-09-01,12033,5.40,5.40
DVD: PIT,No,05 - REIMBURSABLE/REVENUE,,2017-10-01,12034,3.20,3.20
DVD: PIT,No,05 - REIMBURSABLE/REVENUE,,2017-11-01,12035,5.24,5.24
DVD: PIT,No,05 - REIMBURSABLE/REVENUE,,2017-12-01,12036,4.20,4.20
DVD: PIT,No,05 - REIMBURSABLE/REVENUE,,2018-01-01,12037,4.72,4.72
DVD: PIT,No,05 - REIMBURSABLE/REVENUE,,2018-02-01,12038,5.36,5.36
DVD: PIT,No,05 - REIMBURSABLE/REVENUE,SGT,2017-07-01,12039,6.50,6.50
DVD: PIT,No,05 - REIMBURSABLE/REVENUE,SGT,2017-08-01,12040,4.63,4.63
DVD: PIT,No,05 - REIMBURSABLE/REVENUE,SGT,2017-09-01,12041,5.25,5.25
DVD: PIT,No,05 - REIMBURSABLE/REVENUE,SGT,2017-10-01,12042,3.21,3.21
DVD: PIT,No,05 - REIMBURSABLE/REVENUE,SGT,2017-11-01,12043,4.60,4.60
DVD: PIT,No,05 - REIMBURSABLE/REVENUE,SGT,2017-12-01,12044,6.50,6.50
DVD: PIT,No,05 - REIMBURSABLE/REVENUE,SGT,2018-02-01,12045,4.00,4.00
DVD: PIT,No,07 - SPECIAL TRACKING - FUNDED,,2017-07-01,16085,2.00,2.00
DVD: PIT,No,07 - SPECIAL TRACKING - FUNDED,,2017-08-01,16086,3.67,3.33
DVD: PIT,No,07 - SPECIAL TRACKING - FUNDED,,2017-09-01,16087,3.50,3.50
DVD: PIT,No,07 - SPECIAL TRACKING - FUNDED,,2017-10-01,16088,1.50,1.50
DVD: PIT,No,07 - SPECIAL TRACKING - FUNDED,,2017-11-01,16089,1.50,1.50
DVD: PIT,No,08 - SPECIAL TRACKING - UNFUNDED,,2017-11-01,21788,7.25,7.25
DVD: PIT,No,08 - SPECIAL TRACKING - UNFUNDED,,2018-01-01,21789,7.50,7.50
DVD: PIT,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,2017-11-01,21790,6.75,6.75
DVD: PIT,No,10 - GRANTS,SGT,2018-01-01,24921,6.00,6.00
EAST: ADMIN,No,,OFFICER,2021-04-01,415,7.80,7.80
EAST: ADMIN,No,,OFFICER,2021-05-01,416,6.75,6.75
EAST: ADMIN,No,,OFFICER,2022-01-01,417,9.00,9.00
EAST: ADMIN,No,,OFFICER,2022-02-01,418,8.00,8.00
EAST: ADMIN,No,,PASS,2020-02-01,419,8.00,8.00
EAST: ADMIN,No,,SGT,2021-04-01,420,8.33,8.33
EAST: ADMIN,No,01 - COURT CATEGORY,OFFICER,2019-06-01,1967,4.00,1.22
EAST: ADMIN,No,01 - COURT CATEGORY,OFFICER,2019-07-01,1968,4.00,1.85
EAST: ADMIN,No,01 - COURT CATEGORY,OFFICER,2019-11-01,1969,4.00,1.00
EAST: ADMIN,No,01 - COURT CATEGORY,OFFICER,2020-02-01,1970,4.00,1.00
EAST: ADMIN,No,01 - COURT CATEGORY,OFFICER,2020-03-01,1971,4.00,0.58
EAST: ADMIN,No,01 - COURT CATEGORY,OFFICER,2021-04-01,1972,4.00,1.48
EAST: ADMIN,No,01 - COURT CATEGORY,OFFICER,2021-05-01,1973,4.00,0.50
EAST: ADMIN,No,01 - COURT CATEGORY,OFFICER,2021-06-01,1974,4.00,1.17
EAST: ADMIN,No,01 - COURT CATEGORY,OFFICER,2021-07-01,1975,4.00,0.00
EAST: ADMIN,No,01 - COURT CATEGORY,OFFICER,2021-09-01,1976,4.00,5.03
EAST: ADMIN,No,02 - ADMINISTRATION,OFFICER,2021-06-01,4142,4.00,1.50
EAST: ADMIN,No,02 - ADMINISTRATION,OFFICER,2021-07-01,4143,1.00,1.00
EAST: ADMIN,No,02 - ADMINISTRATION,OFFICER,2021-10-01,4144,1.00,1.00
EAST: ADMIN,No,02 - ADMINISTRATION,SGT,2021-04-01,4145,0.88,0.88
EAST: ADMIN,No,03 - CALL BACKS,OFFICER,2021-05-01,6629,6.00,6.00
EAST: ADMIN,No,03 - CALL BACKS,OFFICER,2021-11-01,6630,1.00,1.00
EAST: ADMIN,No,06 - PAYROLL DOE,PASS SENIOR,2021-11-01,13461,6.83,7.33
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,,2017-07-01,16090,3.56,3.56
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,,2017-08-01,16091,2.50,2.50
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,,2017-12-01,16092,8.50,8.50
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,,2018-01-01,16093,1.00,1.00
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,,2018-03-01,16094,1.00,1.00
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,,2018-04-01,16095,1.24,1.25
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,,2018-06-01,16097,0.88,0.88
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,,2018-07-01,16098,3.33,3.33
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,,2018-11-01,16102,0.66,0.66
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,,2019-02-01,16103,1.73,1.73
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,,2019-03-01,16104,1.73,1.73
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2019-07-01,16105,2.12,2.12
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2019-08-01,16106,3.08,3.08
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2019-09-01,16108,6.42,6.42
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2019-10-01,16109,1.75,1.75
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2019-11-01,16112,3.88,3.88
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2019-12-01,16114,2.35,2.35
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2020-01-01,16115,1.75,1.75
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2020-02-01,16117,1.75,1.75
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2021-04-01,16120,8.00,8.50
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2021-08-01,16121,4.50,4.50
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2021-12-01,16122,4.00,4.00
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2019-05-01,16124,7.00,7.00
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2019-06-01,16125,1.00,1.00
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2019-07-01,16127,1.53,1.53
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2019-08-01,16129,1.13,1.13
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2019-09-01,16131,0.50,0.50
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2021-04-01,16135,3.50,3.50
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2021-05-01,16136,2.63,2.55
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2021-06-01,16138,0.50,0.50
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2021-07-01,16139,1.25,1.12
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2021-11-01,16142,1.00,1.00
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2021-12-01,16144,5.25,5.25
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,PASS,2019-07-01,16147,2.34,2.34
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,PASS,2021-06-01,16148,0.50,0.50
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,PASS,2021-12-01,16149,2.00,2.00
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,PASS,2022-02-01,16150,9.50,9.50
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,PASS SENIOR,2019-08-01,16151,0.50,0.50
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,PASS SENIOR,2019-09-01,16152,0.50,0.50
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,PASS SENIOR,2021-12-01,16154,3.10,3.10
EAST: ADMIN,No,07 - SPECIAL TRACKING - FUNDED,SGT,2021-04-01,16155,3.00,3.00
EAST: ADMIN,No,08 - SPECIAL TRACKING - UNFUNDED,,2017-08-01,21791,6.25,6.25
EAST: ADMIN,No,08 - SPECIAL TRACKING - UNFUNDED,,2017-09-01,21792,7.33,7.33
EAST: ADMIN,No,08 - SPECIAL TRACKING - UNFUNDED,,2018-01-01,21793,10.00,10.00
EAST: ADMIN,No,08 - SPECIAL TRACKING - UNFUNDED,,2018-10-01,21794,10.00,10.00
EAST: ADMIN,No,08 - SPECIAL TRACKING - UNFUNDED,DESK CLERK,2019-08-01,21795,1.00,1.00
EAST: ADMIN,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,2020-07-01,21796,1.50,1.50
EAST: ADMIN,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,2020-11-01,21797,10.00,10.00
EAST: ADMIN,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,2021-04-01,21798,4.75,4.75
EAST: ADMIN,No,08 - SPECIAL TRACKING - UNFUNDED,PASS,2019-08-01,21799,13.33,13.33
EAST: ADMIN,No,08 - SPECIAL TRACKING - UNFUNDED,PASS,2020-05-01,21800,4.50,4.50
EAST: ADMIN,No,08 - SPECIAL TRACKING - UNFUNDED,PASS,2020-06-01,21801,5.89,5.94
EAST: ADMIN,No,08 - SPECIAL TRACKING - UNFUNDED,PASS,2021-04-01,21802,4.00,4.00
EAST: ADMIN,No,08 - SPECIAL TRACKING - UNFUNDED,PASS SENIOR,2019-08-01,21803,1.00,1.00
EAST: ADMIN,No,08 - SPECIAL TRACKING - UNFUNDED,PASS SENIOR,2020-06-01,21804,2.88,2.88
EAST: ADMIN,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,2021-04-01,21805,4.06,4.06
EAST: ADMIN,No,08 - SPECIAL TRACKING - UNFUNDED,Supervisor I,2020-06-01,21806,6.50,6.50
EAST: ADMIN,No,09  - TRAINING,DESK CLERK,2019-09-01,23580,0.75,0.75
EAST: ADMIN,No,09  - TRAINING,DESK CLERK,2019-12-01,23581,1.25,1.25
EAST: ADMIN,No,09  - TRAINING,DESK CLERK,2020-03-01,23582,0.75,0.75
EAST: ADMIN,No,09  - TRAINING,OFFICER,2021-03-01,23583,2.00,2.00
EAST: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,2018-06-01,16096,0.50,0.50
EAST: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,2018-08-01,16099,0.90,0.90
EAST: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,2018-09-01,16100,0.50,0.50
EAST: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,2018-10-01,16101,0.50,0.50
EAST: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2019-09-01,16107,1.00,1.00
EAST: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2019-10-01,16110,1.75,1.75
EAST: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2019-11-01,16111,1.75,1.75
EAST: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2019-12-01,16113,1.73,1.73
EAST: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2020-01-01,16116,1.75,1.75
EAST: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2020-02-01,16118,1.75,1.75
EAST: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2020-03-01,16119,1.73,1.73
EAST: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2021-12-01,16123,4.00,4.00
EAST: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,OFFICER,2019-06-01,16126,2.00,2.00
EAST: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,OFFICER,2019-07-01,16128,3.75,3.75
EAST: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,OFFICER,2019-08-01,16130,9.00,9.00
EAST: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,OFFICER,2019-10-01,16132,10.00,10.00
EAST: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,OFFICER,2020-01-01,16133,5.00,5.00
EAST: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,OFFICER,2021-03-01,16134,9.00,9.00
EAST: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,OFFICER,2021-05-01,16137,10.00,10.00
EAST: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,OFFICER,2021-09-01,16140,7.33,7.33
EAST: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,OFFICER,2021-10-01,16141,10.00,10.00
EAST: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,OFFICER,2021-11-01,16143,8.75,8.75
EAST: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,OFFICER,2021-12-01,16145,7.50,7.50
EAST: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,OFFICER,2022-01-01,16146,10.00,10.00
EAST: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,PASS SENIOR,2021-06-01,16153,0.50,0.50
EAST: NRT,No,,OFFICER,2019-11-01,421,8.50,8.50
EAST: NRT,No,,OFFICER,2020-02-01,422,9.50,9.50
EAST: NRT,No,,OFFICER,2021-08-01,423,10.00,10.00
EAST: NRT,No,,OFFICER,2021-11-01,424,6.00,6.00
EAST: NRT,No,,OFFICER,2022-01-01,425,5.50,5.50
EAST: NRT,No,,OFFICER,2022-02-01,426,7.00,7.17
EAST: NRT,No,,SGT,2021-08-01,427,12.00,12.00
EAST: NRT,No,,SGT,2022-01-01,428,5.50,5.50
EAST: NRT,No,,SGT,2022-02-01,429,5.75,5.75
EAST: NRT,No,01 - COURT CATEGORY,,2018-01-01,1977,4.00,0.07
EAST: NRT,No,01 - COURT CATEGORY,,2018-03-01,1978,4.00,1.16
EAST: NRT,No,01 - COURT CATEGORY,,2018-06-01,1979,4.00,2.42
EAST: NRT,No,01 - COURT CATEGORY,,2018-09-01,1980,4.00,2.03
EAST: NRT,No,01 - COURT CATEGORY,,2018-10-01,1981,2.25,0.94
EAST: NRT,No,01 - COURT CATEGORY,,2018-12-01,1982,4.00,0.74
EAST: NRT,No,01 - COURT CATEGORY,,2019-01-01,1983,0.50,0.50
EAST: NRT,No,01 - COURT CATEGORY,,2019-02-01,1984,4.00,2.33
EAST: NRT,No,01 - COURT CATEGORY,,2019-04-01,1985,4.00,0.88
EAST: NRT,No,01 - COURT CATEGORY,OFFICER,2019-05-01,1986,4.00,1.64
EAST: NRT,No,01 - COURT CATEGORY,OFFICER,2019-06-01,1987,4.00,1.75
EAST: NRT,No,01 - COURT CATEGORY,OFFICER,2019-10-01,1988,4.00,0.57
EAST: NRT,No,01 - COURT CATEGORY,OFFICER,2019-11-01,1989,4.00,0.98
EAST: NRT,No,01 - COURT CATEGORY,OFFICER,2020-01-01,1990,1.35,0.90
EAST: NRT,No,01 - COURT CATEGORY,OFFICER,2020-04-01,1991,3.67,0.75
EAST: NRT,No,01 - COURT CATEGORY,OFFICER,2020-05-01,1992,4.00,0.56
EAST: NRT,No,01 - COURT CATEGORY,OFFICER,2021-02-01,1993,1.75,3.00
EAST: NRT,No,01 - COURT CATEGORY,OFFICER,2021-04-01,1994,2.25,1.17
EAST: NRT,No,01 - COURT CATEGORY,OFFICER,2021-10-01,1995,2.25,0.74
EAST: NRT,No,01 - COURT CATEGORY,OFFICER,2021-12-01,1996,4.00,1.00
EAST: NRT,No,01 - COURT CATEGORY,OFFICER,2022-02-01,1997,4.00,1.25
EAST: NRT,No,02 - ADMINISTRATION,,2017-10-01,4146,0.50,0.50
EAST: NRT,No,02 - ADMINISTRATION,,2018-02-01,4147,4.50,4.50
EAST: NRT,No,02 - ADMINISTRATION,,2018-06-01,4148,2.50,2.50
EAST: NRT,No,02 - ADMINISTRATION,,2018-10-01,4149,2.64,2.64
EAST: NRT,No,02 - ADMINISTRATION,,2018-11-01,4150,2.00,2.00
EAST: NRT,No,02 - ADMINISTRATION,,2018-12-01,4151,2.13,2.13
EAST: NRT,No,02 - ADMINISTRATION,,2019-02-01,4152,4.50,4.50
EAST: NRT,No,02 - ADMINISTRATION,,2019-03-01,4153,2.38,1.13
EAST: NRT,No,02 - ADMINISTRATION,,2019-04-01,4154,2.33,2.33
EAST: NRT,No,02 - ADMINISTRATION,OFFICER,2019-05-01,4155,2.34,1.97
EAST: NRT,No,02 - ADMINISTRATION,OFFICER,2019-06-01,4156,1.85,1.85
EAST: NRT,No,02 - ADMINISTRATION,OFFICER,2019-07-01,4157,5.75,5.75
EAST: NRT,No,02 - ADMINISTRATION,OFFICER,2019-09-01,4158,11.50,11.50
EAST: NRT,No,02 - ADMINISTRATION,OFFICER,2019-10-01,4159,1.50,1.50
EAST: NRT,No,02 - ADMINISTRATION,OFFICER,2019-11-01,4160,3.00,2.00
EAST: NRT,No,02 - ADMINISTRATION,OFFICER,2019-12-01,4161,2.92,2.92
EAST: NRT,No,02 - ADMINISTRATION,OFFICER,2020-01-01,4162,3.00,2.42
EAST: NRT,No,02 - ADMINISTRATION,OFFICER,2020-02-01,4163,2.50,2.50
EAST: NRT,No,02 - ADMINISTRATION,OFFICER,2020-03-01,4164,3.50,3.50
EAST: NRT,No,02 - ADMINISTRATION,OFFICER,2020-04-01,4165,3.33,3.33
EAST: NRT,No,02 - ADMINISTRATION,OFFICER,2020-05-01,4166,1.90,1.90
EAST: NRT,No,02 - ADMINISTRATION,OFFICER,2020-09-01,4167,1.42,1.42
EAST: NRT,No,02 - ADMINISTRATION,OFFICER,2020-11-01,4168,2.75,2.75
EAST: NRT,No,02 - ADMINISTRATION,OFFICER,2020-12-01,4169,1.00,1.00
EAST: NRT,No,02 - ADMINISTRATION,OFFICER,2021-03-01,4170,1.50,1.50
EAST: NRT,No,02 - ADMINISTRATION,OFFICER,2021-04-01,4171,1.00,1.00
EAST: NRT,No,02 - ADMINISTRATION,OFFICER,2021-05-01,4172,1.25,1.25
EAST: NRT,No,02 - ADMINISTRATION,OFFICER,2021-06-01,4173,3.75,3.75
EAST: NRT,No,02 - ADMINISTRATION,OFFICER,2021-08-01,4174,1.00,1.00
EAST: NRT,No,02 - ADMINISTRATION,OFFICER,2021-09-01,4175,2.83,2.83
EAST: NRT,No,02 - ADMINISTRATION,OFFICER,2021-10-01,4176,1.50,1.50
EAST: NRT,No,02 - ADMINISTRATION,OFFICER,2021-11-01,4177,1.00,1.00
EAST: NRT,No,02 - ADMINISTRATION,OFFICER,2021-12-01,4178,1.00,1.00
EAST: NRT,No,02 - ADMINISTRATION,OFFICER,2022-02-01,4179,3.00,3.00
EAST: NRT,No,02 - ADMINISTRATION,SGT,2018-11-01,4180,2.00,2.00
EAST: NRT,No,02 - ADMINISTRATION,SGT,2018-12-01,4181,4.00,3.50
EAST: NRT,No,02 - ADMINISTRATION,SGT,2019-01-01,4182,3.40,3.20
EAST: NRT,No,02 - ADMINISTRATION,SGT,2019-02-01,4183,4.25,4.25
EAST: NRT,No,02 - ADMINISTRATION,SGT,2019-03-01,4184,0.50,0.50
EAST: NRT,No,02 - ADMINISTRATION,SGT,2019-04-01,4185,2.00,2.00
EAST: NRT,No,02 - ADMINISTRATION,SGT,2019-05-01,4186,3.00,3.00
EAST: NRT,No,02 - ADMINISTRATION,SGT,2019-06-01,4187,1.75,1.75
EAST: NRT,No,02 - ADMINISTRATION,SGT,2019-07-01,4188,8.00,8.00
EAST: NRT,No,02 - ADMINISTRATION,SGT,2019-08-01,4189,1.63,1.63
EAST: NRT,No,02 - ADMINISTRATION,SGT,2019-09-01,4190,5.50,5.50
EAST: NRT,No,02 - ADMINISTRATION,SGT,2019-10-01,4191,3.15,3.15
EAST: NRT,No,02 - ADMINISTRATION,SGT,2019-11-01,4192,3.50,3.50
EAST: NRT,No,02 - ADMINISTRATION,SGT,2019-12-01,4193,2.50,2.50
EAST: NRT,No,02 - ADMINISTRATION,SGT,2020-01-01,4194,2.00,2.00
EAST: NRT,No,02 - ADMINISTRATION,SGT,2020-02-01,4195,1.13,1.13
EAST: NRT,No,02 - ADMINISTRATION,SGT,2020-03-01,4196,3.13,3.13
EAST: NRT,No,02 - ADMINISTRATION,SGT,2020-04-01,4197,2.33,2.08
EAST: NRT,No,02 - ADMINISTRATION,SGT,2020-05-01,4198,1.88,1.88
EAST: NRT,No,02 - ADMINISTRATION,SGT,2020-06-01,4199,0.30,0.02
EAST: NRT,No,02 - ADMINISTRATION,SGT,2020-08-01,4200,0.75,0.68
EAST: NRT,No,02 - ADMINISTRATION,SGT,2020-09-01,4201,0.25,0.06
EAST: NRT,No,02 - ADMINISTRATION,SGT,2020-11-01,4202,3.00,3.00
EAST: NRT,No,02 - ADMINISTRATION,SGT,2020-12-01,4203,0.68,0.55
EAST: NRT,No,02 - ADMINISTRATION,SGT,2021-01-01,4204,0.44,0.28
EAST: NRT,No,02 - ADMINISTRATION,SGT,2021-02-01,4205,4.00,4.00
EAST: NRT,No,02 - ADMINISTRATION,SGT,2021-03-01,4206,2.00,2.00
EAST: NRT,No,02 - ADMINISTRATION,SGT,2021-04-01,4207,3.00,3.00
EAST: NRT,No,02 - ADMINISTRATION,SGT,2021-05-01,4208,2.50,2.50
EAST: NRT,No,02 - ADMINISTRATION,SGT,2021-06-01,4209,3.58,3.58
EAST: NRT,No,02 - ADMINISTRATION,SGT,2021-07-01,4210,0.75,0.75
EAST: NRT,No,02 - ADMINISTRATION,SGT,2021-08-01,4211,1.19,0.85
EAST: NRT,No,02 - ADMINISTRATION,SGT,2021-09-01,4212,2.25,2.16
EAST: NRT,No,02 - ADMINISTRATION,SGT,2021-10-01,4213,2.60,2.12
EAST: NRT,No,02 - ADMINISTRATION,SGT,2021-12-01,4214,2.38,2.31
EAST: NRT,No,02 - ADMINISTRATION,SGT,2022-01-01,4215,3.00,3.00
EAST: NRT,No,02 - ADMINISTRATION,SGT,2022-02-01,4216,3.13,3.13
EAST: NRT,No,03 - CALL BACKS,,2017-08-01,6631,2.50,2.50
EAST: NRT,No,04 - INVESTIGATIONS,,2017-07-01,9066,2.21,2.21
EAST: NRT,No,04 - INVESTIGATIONS,,2017-08-01,9067,1.56,1.56
EAST: NRT,No,04 - INVESTIGATIONS,,2017-09-01,9068,11.75,11.75
EAST: NRT,No,04 - INVESTIGATIONS,,2017-11-01,9069,4.50,4.50
EAST: NRT,No,04 - INVESTIGATIONS,,2018-02-01,9070,3.83,3.83
EAST: NRT,No,04 - INVESTIGATIONS,,2018-03-01,9071,0.60,0.60
EAST: NRT,No,04 - INVESTIGATIONS,,2018-06-01,9072,2.98,2.98
EAST: NRT,No,04 - INVESTIGATIONS,,2018-07-01,9073,1.17,1.17
EAST: NRT,No,04 - INVESTIGATIONS,,2018-08-01,9074,1.00,1.00
EAST: NRT,No,04 - INVESTIGATIONS,,2018-09-01,9075,0.50,0.50
EAST: NRT,No,04 - INVESTIGATIONS,,2018-10-01,9076,1.25,1.25
EAST: NRT,No,04 - INVESTIGATIONS,,2018-11-01,9077,5.96,5.96
EAST: NRT,No,04 - INVESTIGATIONS,,2018-12-01,9078,2.33,2.33
EAST: NRT,No,04 - INVESTIGATIONS,,2019-01-01,9079,1.00,1.00
EAST: NRT,No,04 - INVESTIGATIONS,,2019-02-01,9080,1.50,1.50
EAST: NRT,No,04 - INVESTIGATIONS,,2019-03-01,9081,1.25,1.25
EAST: NRT,No,04 - INVESTIGATIONS,,2019-04-01,9082,2.85,2.65
EAST: NRT,No,04 - INVESTIGATIONS,OFFICER,2019-05-01,9083,2.13,1.88
EAST: NRT,No,04 - INVESTIGATIONS,OFFICER,2019-06-01,9084,3.13,3.13
EAST: NRT,No,04 - INVESTIGATIONS,OFFICER,2019-07-01,9085,3.33,3.33
EAST: NRT,No,04 - INVESTIGATIONS,OFFICER,2019-08-01,9086,2.82,2.82
EAST: NRT,No,04 - INVESTIGATIONS,OFFICER,2019-09-01,9087,2.50,2.50
EAST: NRT,No,04 - INVESTIGATIONS,OFFICER,2019-10-01,9088,4.25,4.25
EAST: NRT,No,04 - INVESTIGATIONS,OFFICER,2019-11-01,9089,3.08,3.08
EAST: NRT,No,04 - INVESTIGATIONS,OFFICER,2019-12-01,9090,1.50,1.50
EAST: NRT,No,04 - INVESTIGATIONS,OFFICER,2020-01-01,9091,3.02,2.73
EAST: NRT,No,04 - INVESTIGATIONS,OFFICER,2020-02-01,9092,4.14,4.06
EAST: NRT,No,04 - INVESTIGATIONS,OFFICER,2020-03-01,9093,2.15,2.13
EAST: NRT,No,04 - INVESTIGATIONS,OFFICER,2020-04-01,9094,2.93,2.93
EAST: NRT,No,04 - INVESTIGATIONS,OFFICER,2020-05-01,9095,1.42,1.42
EAST: NRT,No,04 - INVESTIGATIONS,OFFICER,2020-06-01,9096,2.50,2.50
EAST: NRT,No,04 - INVESTIGATIONS,OFFICER,2020-07-01,9097,1.00,1.00
EAST: NRT,No,04 - INVESTIGATIONS,OFFICER,2020-09-01,9098,1.50,1.50
EAST: NRT,No,04 - INVESTIGATIONS,OFFICER,2020-11-01,9099,2.00,2.00
EAST: NRT,No,04 - INVESTIGATIONS,OFFICER,2020-12-01,9100,1.81,1.81
EAST: NRT,No,04 - INVESTIGATIONS,OFFICER,2021-01-01,9101,1.00,1.00
EAST: NRT,No,04 - INVESTIGATIONS,OFFICER,2021-02-01,9102,0.75,0.75
EAST: NRT,No,04 - INVESTIGATIONS,OFFICER,2021-03-01,9103,3.88,2.50
