Assignment,Backfill,Category Description,Rank,Request Date (Month / Year),ID,Paid Hours,Work Hours
DETECTIVE: BURGLARY TASK FORCE,No,01 - COURT CATEGORY,DET,May 2019,"1,675",5,1.44
DETECTIVE: BURGLARY TASK FORCE,No,01 - COURT CATEGORY,DET,July 2019,"1,676",5,1.91
DETECTIVE: BURGLARY TASK FORCE,No,01 - COURT CATEGORY,DET,August 2019,"1,677",4,1.78
DETECTIVE: BURGLARY TASK FORCE,No,01 - COURT CATEGORY,DET,September 2019,"1,678",4,1
DETECTIVE: BURGLARY TASK FORCE,No,01 - COURT CATEGORY,DET,December 2020,"1,679",4,1.58
DETECTIVE: BURGLARY TASK FORCE,No,01 - COURT CATEGORY,OFFICER,July 2019,"1,680",0.75,0
DETECTIVE: BURGLARY TASK FORCE,No,02 - ADMINISTRATION,,January 2018,"3,778",11.5,11.5
DETECTIVE: BURGLARY TASK FORCE,No,02 - ADMINISTRATION,,March 2018,"3,779",2.5,2.5
DETECTIVE: BURGLARY TASK FORCE,No,02 - ADMINISTRATION,,May 2018,"3,780",2.666666667,2.666666667
DETECTIVE: BURGLARY TASK FORCE,No,02 - ADMINISTRATION,,June 2018,"3,781",2,2
DETECTIVE: BURGLARY TASK FORCE,No,02 - ADMINISTRATION,,August 2018,"3,782",1.75,1.75
DETECTIVE: BURGLARY TASK FORCE,No,02 - ADMINISTRATION,,October 2018,"3,783",1,1
DETECTIVE: BURGLARY TASK FORCE,No,02 - ADMINISTRATION,,December 2018,"3,784",2,2
DETECTIVE: BURGLARY TASK FORCE,No,02 - ADMINISTRATION,DET,May 2019,"3,785",5.5,5.5
DETECTIVE: BURGLARY TASK FORCE,No,02 - ADMINISTRATION,DET,August 2019,"3,786",5,5
DETECTIVE: BURGLARY TASK FORCE,No,02 - ADMINISTRATION,DET,March 2020,"3,787",3,3
DETECTIVE: BURGLARY TASK FORCE,No,02 - ADMINISTRATION,OFFICER,August 2019,"3,788",1.75,1.75
DETECTIVE: BURGLARY TASK FORCE,No,02 - ADMINISTRATION,OFFICER,September 2019,"3,789",1,1
DETECTIVE: BURGLARY TASK FORCE,No,02 - ADMINISTRATION,SGT,June 2019,"3,790",10,10
DETECTIVE: BURGLARY TASK FORCE,No,02 - ADMINISTRATION,SGT,March 2020,"3,791",4,0.45
DETECTIVE: BURGLARY TASK FORCE,No,03 - CALL BACKS,,July 2017,"6,095",5.13125,4.235
DETECTIVE: BURGLARY TASK FORCE,No,03 - CALL BACKS,,August 2017,"6,096",6.166666667,5.093333333
DETECTIVE: BURGLARY TASK FORCE,No,03 - CALL BACKS,,September 2017,"6,097",6.855,6.285
DETECTIVE: BURGLARY TASK FORCE,No,03 - CALL BACKS,,October 2017,"6,098",5.723333333,5.45
DETECTIVE: BURGLARY TASK FORCE,No,03 - CALL BACKS,,November 2017,"6,099",4,2.27
DETECTIVE: BURGLARY TASK FORCE,No,03 - CALL BACKS,,December 2017,"6,100",8.136,8.136
DETECTIVE: BURGLARY TASK FORCE,No,03 - CALL BACKS,,January 2018,"6,101",5.606,4.476
DETECTIVE: BURGLARY TASK FORCE,No,03 - CALL BACKS,,February 2018,"6,102",4.333333333,3.03
DETECTIVE: BURGLARY TASK FORCE,No,03 - CALL BACKS,,March 2018,"6,103",4.523333333,4.173333333
DETECTIVE: BURGLARY TASK FORCE,No,03 - CALL BACKS,,April 2018,"6,104",6.782,6.422
DETECTIVE: BURGLARY TASK FORCE,No,03 - CALL BACKS,,May 2018,"6,105",4.545,3.455
DETECTIVE: BURGLARY TASK FORCE,No,03 - CALL BACKS,,June 2018,"6,106",5.565,5.353333333
DETECTIVE: BURGLARY TASK FORCE,No,03 - CALL BACKS,,July 2018,"6,107",4,3.115555556
DETECTIVE: BURGLARY TASK FORCE,No,03 - CALL BACKS,,August 2018,"6,108",5.5,4.886666667
DETECTIVE: BURGLARY TASK FORCE,No,03 - CALL BACKS,,September 2018,"6,109",4.5,1.81
DETECTIVE: BURGLARY TASK FORCE,No,03 - CALL BACKS,,October 2018,"6,110",6.42625,5.51875
DETECTIVE: BURGLARY TASK FORCE,No,03 - CALL BACKS,,November 2018,"6,111",5.6125,5.1425
DETECTIVE: BURGLARY TASK FORCE,No,03 - CALL BACKS,,December 2018,"6,112",5.666666667,4.821666667
DETECTIVE: BURGLARY TASK FORCE,No,03 - CALL BACKS,,January 2019,"6,113",4.5,3.9
DETECTIVE: BURGLARY TASK FORCE,No,03 - CALL BACKS,,February 2019,"6,114",5,5
DETECTIVE: BURGLARY TASK FORCE,No,03 - CALL BACKS,,March 2019,"6,115",3.75,3.193333333
DETECTIVE: BURGLARY TASK FORCE,No,03 - CALL BACKS,,April 2019,"6,116",6.5,4.833333333
DETECTIVE: BURGLARY TASK FORCE,No,03 - CALL BACKS,DET,May 2019,"6,117",5,5
DETECTIVE: BURGLARY TASK FORCE,No,03 - CALL BACKS,DET,June 2019,"6,118",3.25,3.25
DETECTIVE: BURGLARY TASK FORCE,No,03 - CALL BACKS,DET,July 2019,"6,119",4.5,2
DETECTIVE: BURGLARY TASK FORCE,No,03 - CALL BACKS,DET,August 2019,"6,120",4.8325,4.4575
DETECTIVE: BURGLARY TASK FORCE,No,03 - CALL BACKS,DET,September 2019,"6,121",7.6,7.6
DETECTIVE: BURGLARY TASK FORCE,No,03 - CALL BACKS,DET,October 2019,"6,122",12,12
DETECTIVE: BURGLARY TASK FORCE,No,03 - CALL BACKS,DET,January 2020,"6,123",2.75,2.75
DETECTIVE: BURGLARY TASK FORCE,No,03 - CALL BACKS,DET,February 2020,"6,124",5.435,5.435
DETECTIVE: BURGLARY TASK FORCE,No,03 - CALL BACKS,DET,March 2020,"6,125",5.9725,5.4925
DETECTIVE: BURGLARY TASK FORCE,No,03 - CALL BACKS,DET,April 2020,"6,126",4.65,3.874285714
DETECTIVE: BURGLARY TASK FORCE,No,03 - CALL BACKS,DET,May 2020,"6,127",6.2,5.8075
DETECTIVE: BURGLARY TASK FORCE,No,03 - CALL BACKS,DET,June 2020,"6,128",4,2
DETECTIVE: BURGLARY TASK FORCE,No,03 - CALL BACKS,DET,July 2020,"6,129",4.0625,3.5025
DETECTIVE: BURGLARY TASK FORCE,No,03 - CALL BACKS,DET,October 2020,"6,130",4,1.62
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,,July 2017,"8,145",3.708333333,2.931666667
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,,August 2017,"8,146",4.375,4.126666667
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,,September 2017,"8,147",5.674,5.014
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,,October 2017,"8,148",3.31,2.976666667
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,,November 2017,"8,149",6.672857143,6.434285714
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,,December 2017,"8,150",3.84,3.1625
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,,January 2018,"8,151",4.746428571,4.610714286
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,,February 2018,"8,152",3.8,2.97
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,,March 2018,"8,153",7.603333333,7.425
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,,April 2018,"8,154",5.325,4.692
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,,May 2018,"8,155",4.366,4.366
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,,June 2018,"8,156",4.526,3.895333333
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,,July 2018,"8,157",5.296,4.66
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,,August 2018,"8,158",3.38625,2.9575
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,,September 2018,"8,159",3.444444444,2.774444444
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,,October 2018,"8,160",5.047142857,4.472857143
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,,November 2018,"8,161",3.6,3.194
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,,December 2018,"8,162",5.662222222,4.531111111
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,,January 2019,"8,163",2.956666667,2.546666667
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,,February 2019,"8,164",4.865,3.865
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,,March 2019,"8,165",5.166666667,5.166666667
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,,April 2019,"8,166",5.45,4.75
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,DET,May 2019,"8,167",6,6
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,DET,June 2019,"8,168",3.5375,3.3
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,DET,July 2019,"8,169",3.17625,2.62
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,DET,August 2019,"8,170",3.5,3.5
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,DET,September 2019,"8,171",6.6,6.6
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,DET,October 2019,"8,172",4,3
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,DET,November 2019,"8,173",5.6575,4.3425
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,DET,December 2019,"8,174",4.511428571,4.485714286
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,DET,January 2020,"8,175",3.684,2.8
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,DET,February 2020,"8,176",4.03375,3.78375
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,DET,March 2020,"8,177",2.8,2.675
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,DET,April 2020,"8,178",5.72,5.187142857
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,DET,May 2020,"8,179",3.983333333,3.983333333
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,OFFICER,May 2019,"8,180",6,6
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,OFFICER,June 2019,"8,181",2.75,2.5
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,OFFICER,August 2019,"8,182",3.6875,3.6875
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,OFFICER,September 2019,"8,183",1.5,1.5
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,OFFICER,October 2019,"8,184",3.125,3.125
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,OFFICER,December 2019,"8,185",4.5,4.5
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,SGT,May 2019,"8,186",1.25,1.25
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,SGT,December 2019,"8,187",2,2
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,SGT,January 2020,"8,188",1.75,1.75
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,SGT,February 2020,"8,189",3.75,3.75
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,SGT,March 2020,"8,190",4.75,4.75
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,SGT,April 2020,"8,191",4.625,1.9975
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,SGT,May 2020,"8,192",5.5,5.5
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,SGT,June 2020,"8,193",4,0.28
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,SGT,October 2020,"8,194",4,0.1
DETECTIVE: BURGLARY TASK FORCE,No,04 - INVESTIGATIONS,SGT,December 2020,"8,195",2.5,2.5
DETECTIVE: BURGLARY TASK FORCE,No,05 - REIMBURSABLE/REVENUE,,July 2017,"11,605",6.3,6.3
DETECTIVE: BURGLARY TASK FORCE,No,05 - REIMBURSABLE/REVENUE,,August 2017,"11,606",8.125,8.125
DETECTIVE: BURGLARY TASK FORCE,No,05 - REIMBURSABLE/REVENUE,,September 2017,"11,607",7.041666667,6.958333333
DETECTIVE: BURGLARY TASK FORCE,No,05 - REIMBURSABLE/REVENUE,,October 2017,"11,608",5.388888889,5.388888889
DETECTIVE: BURGLARY TASK FORCE,No,05 - REIMBURSABLE/REVENUE,,November 2017,"11,609",7.5625,7.5625
DETECTIVE: BURGLARY TASK FORCE,No,05 - REIMBURSABLE/REVENUE,,December 2017,"11,610",5.892857143,5.892857143
DETECTIVE: BURGLARY TASK FORCE,No,05 - REIMBURSABLE/REVENUE,,January 2018,"11,611",6.166666667,6.166666667
DETECTIVE: BURGLARY TASK FORCE,No,05 - REIMBURSABLE/REVENUE,,February 2018,"11,612",9.5,9.5
DETECTIVE: BURGLARY TASK FORCE,No,05 - REIMBURSABLE/REVENUE,,March 2018,"11,613",5.846666667,5.846666667
DETECTIVE: BURGLARY TASK FORCE,No,05 - REIMBURSABLE/REVENUE,,April 2018,"11,614",8,8
DETECTIVE: BURGLARY TASK FORCE,No,05 - REIMBURSABLE/REVENUE,,May 2018,"11,615",6,6
DETECTIVE: BURGLARY TASK FORCE,No,05 - REIMBURSABLE/REVENUE,,June 2018,"11,616",6.35,6.35
DETECTIVE: BURGLARY TASK FORCE,No,05 - REIMBURSABLE/REVENUE,,August 2018,"11,617",7.867,7.867
DETECTIVE: BURGLARY TASK FORCE,No,05 - REIMBURSABLE/REVENUE,,September 2018,"11,618",8.694444444,8.694444444
DETECTIVE: BURGLARY TASK FORCE,No,05 - REIMBURSABLE/REVENUE,,October 2018,"11,619",6.11,6.11
DETECTIVE: BURGLARY TASK FORCE,No,05 - REIMBURSABLE/REVENUE,,November 2018,"11,620",4.75,4.75
DETECTIVE: BURGLARY TASK FORCE,No,05 - REIMBURSABLE/REVENUE,,December 2018,"11,621",7,7
DETECTIVE: BURGLARY TASK FORCE,No,05 - REIMBURSABLE/REVENUE,,January 2019,"11,622",6.75,6.75
DETECTIVE: BURGLARY TASK FORCE,No,05 - REIMBURSABLE/REVENUE,,March 2019,"11,623",8.625,8.625
DETECTIVE: BURGLARY TASK FORCE,No,05 - REIMBURSABLE/REVENUE,,April 2019,"11,624",6,6
DETECTIVE: BURGLARY TASK FORCE,No,05 - REIMBURSABLE/REVENUE,DET,June 2019,"11,625",5.916666667,5.916666667
DETECTIVE: BURGLARY TASK FORCE,No,05 - REIMBURSABLE/REVENUE,DET,July 2019,"11,626",4.75,4.75
DETECTIVE: BURGLARY TASK FORCE,No,05 - REIMBURSABLE/REVENUE,DET,August 2019,"11,627",9,9
DETECTIVE: BURGLARY TASK FORCE,No,05 - REIMBURSABLE/REVENUE,DET,September 2019,"11,628",6.916666667,6.916666667
DETECTIVE: BURGLARY TASK FORCE,No,05 - REIMBURSABLE/REVENUE,DET,October 2019,"11,629",7.75,7.75
DETECTIVE: BURGLARY TASK FORCE,No,05 - REIMBURSABLE/REVENUE,DET,November 2019,"11,630",9,9
DETECTIVE: BURGLARY TASK FORCE,No,05 - REIMBURSABLE/REVENUE,DET,December 2019,"11,631",9,9
DETECTIVE: BURGLARY TASK FORCE,No,05 - REIMBURSABLE/REVENUE,DET,January 2020,"11,632",4.25,4.25
DETECTIVE: BURGLARY TASK FORCE,No,05 - REIMBURSABLE/REVENUE,DET,February 2020,"11,633",4.625,4.625
DETECTIVE: BURGLARY TASK FORCE,No,05 - REIMBURSABLE/REVENUE,DET,March 2020,"11,634",5.75,5.75
DETECTIVE: BURGLARY TASK FORCE,No,05 - REIMBURSABLE/REVENUE,OFFICER,May 2019,"11,635",4.5,4.5
DETECTIVE: BURGLARY TASK FORCE,No,07 - SPECIAL TRACKING - FUNDED,,July 2017,"15,342",4,2.25
DETECTIVE: BURGLARY TASK FORCE,No,07 - SPECIAL TRACKING - FUNDED,,August 2017,"15,343",2.56,2.56
DETECTIVE: BURGLARY TASK FORCE,No,07 - SPECIAL TRACKING - FUNDED,,September 2017,"15,345",4.25,3.75
DETECTIVE: BURGLARY TASK FORCE,No,07 - SPECIAL TRACKING - FUNDED,,October 2017,"15,347",2.375,0.875
DETECTIVE: BURGLARY TASK FORCE,No,07 - SPECIAL TRACKING - FUNDED,,November 2017,"15,349",4,3.875
DETECTIVE: BURGLARY TASK FORCE,No,07 - SPECIAL TRACKING - FUNDED,,December 2017,"15,351",4,2.75
DETECTIVE: BURGLARY TASK FORCE,No,07 - SPECIAL TRACKING - FUNDED,,January 2018,"15,352",5.958333333,5.958333333
DETECTIVE: BURGLARY TASK FORCE,No,07 - SPECIAL TRACKING - FUNDED,,February 2018,"15,354",5.5,5.5
DETECTIVE: BURGLARY TASK FORCE,No,07 - SPECIAL TRACKING - FUNDED,,March 2018,"15,355",4.2,4.2
DETECTIVE: BURGLARY TASK FORCE,No,07 - SPECIAL TRACKING - FUNDED,,April 2018,"15,356",4,2
DETECTIVE: BURGLARY TASK FORCE,No,07 - SPECIAL TRACKING - FUNDED,,May 2018,"15,357",8.714285714,8.714285714
DETECTIVE: BURGLARY TASK FORCE,No,07 - SPECIAL TRACKING - FUNDED,,June 2018,"15,358",6.113636364,5.840909091
DETECTIVE: BURGLARY TASK FORCE,No,07 - SPECIAL TRACKING - FUNDED,,August 2018,"15,361",8,8
DETECTIVE: BURGLARY TASK FORCE,No,07 - SPECIAL TRACKING - FUNDED,,September 2018,"15,363",12,12
DETECTIVE: BURGLARY TASK FORCE,No,07 - SPECIAL TRACKING - FUNDED,,October 2018,"15,364",4.665,3.915
DETECTIVE: BURGLARY TASK FORCE,No,07 - SPECIAL TRACKING - FUNDED,,November 2018,"15,365",7.2,7.2
DETECTIVE: BURGLARY TASK FORCE,No,07 - SPECIAL TRACKING - FUNDED,,December 2018,"15,367",5.8,5.8
DETECTIVE: BURGLARY TASK FORCE,No,07 - SPECIAL TRACKING - FUNDED,,January 2019,"15,369",5.25,5.25
DETECTIVE: BURGLARY TASK FORCE,No,07 - SPECIAL TRACKING - FUNDED,,February 2019,"15,371",1.5,1.5
DETECTIVE: BURGLARY TASK FORCE,No,07 - SPECIAL TRACKING - FUNDED,,March 2019,"15,372",5.25,5.25
DETECTIVE: BURGLARY TASK FORCE,No,07 - SPECIAL TRACKING - FUNDED,,April 2019,"15,373",13.25,13.25
DETECTIVE: BURGLARY TASK FORCE,No,07 - SPECIAL TRACKING - FUNDED,DET,June 2019,"15,374",7.125,7.125
DETECTIVE: BURGLARY TASK FORCE,No,07 - SPECIAL TRACKING - FUNDED,DET,August 2019,"15,375",4,1.17
DETECTIVE: BURGLARY TASK FORCE,No,07 - SPECIAL TRACKING - FUNDED,DET,September 2019,"15,376",3.375,3.375
DETECTIVE: BURGLARY TASK FORCE,No,07 - SPECIAL TRACKING - FUNDED,DET,November 2019,"15,377",2,2
DETECTIVE: BURGLARY TASK FORCE,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,May 2019,"15,378",8.142857143,7.857142857
DETECTIVE: BURGLARY TASK FORCE,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,June 2019,"15,379",10,10
DETECTIVE: BURGLARY TASK FORCE,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,July 2019,"15,380",5.916666667,5.916666667
DETECTIVE: BURGLARY TASK FORCE,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,August 2019,"15,381",6.885714286,6.892857143
DETECTIVE: BURGLARY TASK FORCE,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,September 2019,"15,382",10.125,10.125
DETECTIVE: BURGLARY TASK FORCE,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,October 2019,"15,383",6.0625,6.0625
DETECTIVE: BURGLARY TASK FORCE,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,December 2019,"15,384",4,2
DETECTIVE: BURGLARY TASK FORCE,No,07 - SPECIAL TRACKING - FUNDED,SGT,November 2020,"15,385",4,0.75
DETECTIVE: BURGLARY TASK FORCE,No,08 - SPECIAL TRACKING - UNFUNDED,,September 2017,"21,440",12.5,12.5
DETECTIVE: BURGLARY TASK FORCE,No,08 - SPECIAL TRACKING - UNFUNDED,,November 2017,"21,441",5,5
DETECTIVE: BURGLARY TASK FORCE,No,08 - SPECIAL TRACKING - UNFUNDED,,December 2017,"21,442",7,7
DETECTIVE: BURGLARY TASK FORCE,No,08 - SPECIAL TRACKING - UNFUNDED,,January 2018,"21,443",7.875,7.875
DETECTIVE: BURGLARY TASK FORCE,No,08 - SPECIAL TRACKING - UNFUNDED,,June 2018,"21,444",5.375,5.375
DETECTIVE: BURGLARY TASK FORCE,No,08 - SPECIAL TRACKING - UNFUNDED,,July 2018,"21,445",4.333333333,4.333333333
DETECTIVE: BURGLARY TASK FORCE,No,08 - SPECIAL TRACKING - UNFUNDED,,August 2018,"21,446",13.5,13.5
DETECTIVE: BURGLARY TASK FORCE,No,08 - SPECIAL TRACKING - UNFUNDED,,October 2018,"21,447",6,6
DETECTIVE: BURGLARY TASK FORCE,No,08 - SPECIAL TRACKING - UNFUNDED,,November 2018,"21,448",5.9375,5.9375
DETECTIVE: BURGLARY TASK FORCE,No,08 - SPECIAL TRACKING - UNFUNDED,,January 2019,"21,449",7,7
DETECTIVE: BURGLARY TASK FORCE,No,08 - SPECIAL TRACKING - UNFUNDED,DET,August 2019,"21,450",10.5,10.5
DETECTIVE: BURGLARY TASK FORCE,No,08 - SPECIAL TRACKING - UNFUNDED,DET,May 2020,"21,451",12.71875,12.71875
DETECTIVE: BURGLARY TASK FORCE,No,08 - SPECIAL TRACKING - UNFUNDED,DET,June 2020,"21,452",7.965277778,8.161944444
DETECTIVE: BURGLARY TASK FORCE,No,08 - SPECIAL TRACKING - UNFUNDED,DET,July 2020,"21,453",8.125,8.125
DETECTIVE: BURGLARY TASK FORCE,No,08 - SPECIAL TRACKING - UNFUNDED,DET,September 2020,"21,454",10,10
DETECTIVE: BURGLARY TASK FORCE,No,08 - SPECIAL TRACKING - UNFUNDED,DET,November 2020,"21,455",8.0425,8.0425
DETECTIVE: BURGLARY TASK FORCE,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,June 2020,"21,456",7.821428571,7.821428571
DETECTIVE: BURGLARY TASK FORCE,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,September 2020,"21,457",10,10
DETECTIVE: BURGLARY TASK FORCE,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,November 2020,"21,458",9.833333333,9.833333333
DETECTIVE: BURGLARY TASK FORCE,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,May 2020,"21,459",14.75,14.75
DETECTIVE: BURGLARY TASK FORCE,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,June 2020,"21,460",8.416666667,8.416666667
DETECTIVE: BURGLARY TASK FORCE,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,July 2020,"21,461",1.5,1.5
DETECTIVE: BURGLARY TASK FORCE,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,November 2020,"21,462",10,10
DETECTIVE: BURGLARY TASK FORCE,Yes,03 - CALL BACKS,OFFICER,July 2019,"6,131",4.5,4.5
DETECTIVE: BURGLARY TASK FORCE,Yes,07 - SPECIAL TRACKING - FUNDED,,August 2017,"15,344",10,10
DETECTIVE: BURGLARY TASK FORCE,Yes,07 - SPECIAL TRACKING - FUNDED,,September 2017,"15,346",10,10
DETECTIVE: BURGLARY TASK FORCE,Yes,07 - SPECIAL TRACKING - FUNDED,,October 2017,"15,348",11.5,11.5
DETECTIVE: BURGLARY TASK FORCE,Yes,07 - SPECIAL TRACKING - FUNDED,,November 2017,"15,350",10,10
DETECTIVE: BURGLARY TASK FORCE,Yes,07 - SPECIAL TRACKING - FUNDED,,January 2018,"15,353",10,10
DETECTIVE: BURGLARY TASK FORCE,Yes,07 - SPECIAL TRACKING - FUNDED,,June 2018,"15,359",10,10
DETECTIVE: BURGLARY TASK FORCE,Yes,07 - SPECIAL TRACKING - FUNDED,,July 2018,"15,360",10,10
DETECTIVE: BURGLARY TASK FORCE,Yes,07 - SPECIAL TRACKING - FUNDED,,September 2018,"15,362",10,10
DETECTIVE: BURGLARY TASK FORCE,Yes,07 - SPECIAL TRACKING - FUNDED,,November 2018,"15,366",7.5,7.5
DETECTIVE: BURGLARY TASK FORCE,Yes,07 - SPECIAL TRACKING - FUNDED,,December 2018,"15,368",8.25,8.25
DETECTIVE: BURGLARY TASK FORCE,Yes,07 - SPECIAL TRACKING - FUNDED,,January 2019,"15,370",7,7
DETECTIVE: CAT,No,,DET,May 2021,268,7.5,7.5
DETECTIVE: CAT,No,,DET,June 2021,269,6.5,6.5
DETECTIVE: CAT,No,,DET,August 2021,270,10.25,10.25
DETECTIVE: CAT,No,,OFFICER,May 2021,271,8.5,8.5
DETECTIVE: CAT,No,,OFFICER,November 2021,272,3.0625,1.3075
DETECTIVE: CAT,No,,OFFICER,December 2021,273,3.75,1.793636364
DETECTIVE: CAT,No,,OFFICER,January 2022,274,5,1.956666667
DETECTIVE: CAT,No,,SGT,May 2021,275,9.5,9.5
DETECTIVE: CAT,No,,SGT,June 2021,276,8.5,8.5
DETECTIVE: CAT,No,,SGT,August 2021,277,10,10
DETECTIVE: CAT,No,,SGT,December 2021,278,4,1
DETECTIVE: CAT,No,,SGT,January 2022,279,4.25,1.37
DETECTIVE: CAT,No,,SGT,February 2022,280,4,1.726666667
DETECTIVE: CAT,No,01 - COURT CATEGORY,DET,May 2021,"1,681",4,1
DETECTIVE: CAT,No,01 - COURT CATEGORY,DET,June 2021,"1,682",4,2.67
DETECTIVE: CAT,No,01 - COURT CATEGORY,DET,July 2021,"1,683",4,1.665
DETECTIVE: CAT,No,01 - COURT CATEGORY,DET,September 2021,"1,684",1.5,0
DETECTIVE: CAT,No,01 - COURT CATEGORY,DET,October 2021,"1,685",4,0.5
DETECTIVE: CAT,No,01 - COURT CATEGORY,DET,November 2021,"1,686",4,3.5
DETECTIVE: CAT,No,01 - COURT CATEGORY,DET,December 2021,"1,687",1.83,2.33
DETECTIVE: CAT,No,01 - COURT CATEGORY,DET,February 2022,"1,688",5,2.415
DETECTIVE: CAT,No,02 - ADMINISTRATION,DET,November 2021,"3,792",7,7
DETECTIVE: CAT,No,02 - ADMINISTRATION,DET,February 2022,"3,793",4,4
DETECTIVE: CAT,No,02 - ADMINISTRATION,OFFICER,October 2021,"3,794",5,3.665
DETECTIVE: CAT,No,02 - ADMINISTRATION,OFFICER,November 2021,"3,795",3.75,3.75
DETECTIVE: CAT,No,02 - ADMINISTRATION,OFFICER,December 2021,"3,796",4,4
DETECTIVE: CAT,No,02 - ADMINISTRATION,OFFICER,January 2022,"3,797",4.3,4.3
DETECTIVE: CAT,No,02 - ADMINISTRATION,OFFICER,February 2022,"3,798",4,4
DETECTIVE: CAT,No,02 - ADMINISTRATION,SGT,November 2021,"3,799",4.833333333,3.833333333
DETECTIVE: CAT,No,02 - ADMINISTRATION,SGT,December 2021,"3,800",7,7
DETECTIVE: CAT,No,02 - ADMINISTRATION,SGT,February 2022,"3,801",7,6
DETECTIVE: CAT,No,03 - CALL BACKS,DET,June 2021,"6,132",4,3.08
DETECTIVE: CAT,No,03 - CALL BACKS,DET,July 2021,"6,133",6.98,6.98
